yaxis,xaxis
34.0945,-117.3153333
35.9293333,-120.477
32.9553333,-116.2695
63.0747,-150.457
36.4703333,-121.0468333
63.8407,-148.5373
35.5971667,-120.9058333
62.465,-150.9807
36.778,-116.2243
65.3425,-144.6853
38.7831667,-122.7631667
37.433,-121.7443333
33.5011667,-116.7943333
46.8955,-112.5178333
60.28,-141.5915
37.6215,-119.0053333
33.0436667,-116.4421667
42.5798333,-111.4091667
46.8665,-112.5303333
59.6867,-153.1996
33.509,-116.796
60.4769,-151.4718
39.3961,-120.1862
34.2086667,-118.1736667
60.6886,-152.973
65.4735,-167.3589
37.597,-118.941
50.0924,179.7929
61.9078,-140.9731
60.1676,-141.4044
-7.5468,130.4071
45.7188333,-112.125
37.5505,-118.8773333
60.0953,-152.9264
33.4946667,-116.7888333
60.0708,-150.4874
51.1819,-179.952
51.1495,-179.9259
67.3443,-135.6537
63.1147,-150.5405
33.4168333,-117.0448333
65.1925,-152.5493
37.5986667,-118.9403333
39.8361667,-123.2623333
38.44,-112.8276667
59.3445,-136.5768
42.6336667,-111.4385
62.0288,-150.2933
51.6246,-175.2622
60.9522,-147.3263
37.576,-118.8375
37.6645,-118.8665
59.7967,-153.0688
63.3071,-151.7681
37.6043333,-118.8185
60.1057,-152.4955
19.3848333,-155.2436667
62.7037,-149.0146
36.5006667,-121.0831667
34.0211667,-117.577
38.4278333,-112.8065
38.2716,-118.7756
33.4976667,-116.7951667
19.4333324,-155.6153259
46.8755,-112.5306667
51.5341,-177.6061
19.2535,-155.1821594
63.1378,-152.6714
37.4641667,-118.7411667
38.3817,-118.8788
53.3755,-161.0843
33.512,-116.7901667
39.6652,-97.9259
63.5097,-151.0493
66.9096,-156.3068
59.3025,-136.4972
62.8068,-148.8379
64.7826,-147.4456
50.9476,-179.8934
50.9805,-179.8359
64.7096,-147.4714
47.6758333,-120.1371667
33.672,-116.7525
60.9668,-149.3923
50.9463,-179.8665
38.8148346,-122.7898331
33.885,-116.9451667
19.3548336,-155.161499
37.1216667,-121.526
44.7318333,-111.0031667
63.5109,-150.6897
38.8263333,-122.7845
37.1021,-118.2334
38.8376656,-122.7848358
61.6368,-142.7111
64.654,-149.2965
36.7085,-115.4484
58.9354,-153.3421
34.1653333,-117.3455
33.7171667,-116.8315
60.1341,-141.7172
37.618,-119.0025
62.921,-150.4491
38.3966,-118.9052
65.3617,-144.7185
62.2773,-155.4518
38.7556667,-122.7261667
61.5722,-146.4203
33.6161667,-116.698
86.8932,55.1348
38.8380013,-122.7985001
55.1889,-35.3131
33.2338333,-116.776
19.3155,-155.3475
46.7463333,-121.8453333
33.5145,-116.7851667
37.467,-118.8005
44.7281667,-110.9953333
17.8536,-94.7305
44.7291667,-110.9991667
38.8175011,-122.7965012
59.3001,-152.6442
38.8121681,-122.8248367
61.3129,-152.289
33.2338333,-116.7721667
61.1659,-146.8733
36.1978,70.6291
60.1299,-141.5639
37.6188333,-119.0028333
60.1633,-141.4061
53.3606,-166.3576
37.6335,-118.9008333
37.6335,-118.9008333
